seed,attack_intensity,condition,availability,security_compliance,mean_risk_of_solution
25,0.0,TrustOnly,1.0,0.75,0.020204114892377223
25,0.0,QOPT_Oracle,1.0,1.0,0.07920926104471823
25,0.0,QOPT_QTRACE,1.0,1.0,0.08553382946013623
25,0.125,Static,1.0,1.0,0.10401348677315396
25,0.125,TrustOnly,1.0,0.75,0.027191032753619913
25,0.125,QOPT_Oracle,1.0,1.0,0.065660897009035
25,0.125,QOPT_QTRACE,1.0,1.0,0.07594950176662775
25,0.25,Static,1.0,1.0,0.139858928196604
25,0.25,TrustOnly,1.0,0.75,0.03588508583273887
25,0.25,QOPT_Oracle,1.0,1.0,0.08755396100314852
25,0.25,QOPT_QTRACE,1.0,1.0,0.08752670773221675
25,0.375,Static,1.0,1.0,0.17354657247616145
25,0.375,TrustOnly,1.0,0.75,0.045355481422954314
25,0.375,QOPT_Oracle,1.0,1.0,0.11151659658262562
25,0.375,QOPT_QTRACE,1.0,1.0,0.12411441077457382
25,0.5,Static,1.0,1.0,0.19881793871026035
25,0.5,TrustOnly,1.0,0.75,0.051443453934998745
25,0.5,QOPT_Oracle,1.0,1.0,0.1253022462822387
25,0.5,QOPT_QTRACE,1.0,1.0,0.1259652966645567
25,0.625,Static,1.0,1.0,0.22754383614847074
25,0.625,TrustOnly,1.0,1.0,0.3385034520345262
25,0.625,QOPT_Oracle,1.0,1.0,0.14486664027105997
25,0.625,QOPT_QTRACE,1.0,1.0,0.13298301268137322
25,0.75,Static,1.0,1.0,0.2647739497328551
25,0.75,TrustOnly,1.0,1.0,0.39900406147301903
25,0.75,QOPT_Oracle,1.0,1.0,0.1668868516190956
25,0.75,QOPT_QTRACE,1.0,1.0,0.16898596028761778
25,0.875,Static,1.0,1.0,0.2812711917143464
25,0.875,TrustOnly,1.0,1.0,0.41973309976539847
25,0.875,QOPT_Oracle,1.0,1.0,0.17553764807142894
25,0.875,QOPT_QTRACE,1.0,1.0,0.1693612221346106
25,1.0,Static,1.0,1.0,0.30833622154542206
25,1.0,TrustOnly,1.0,1.0,0.45653240292902797
25,1.0,QOPT_Oracle,1.0,1.0,0.18810966740166038
25,1.0,QOPT_QTRACE,1.0,1.0,0.18165567457731518
26,0.0,Static,1.0,1.0,0.11099632091716155
26,0.0,TrustOnly,1.0,0.25,0.021267346289111273
26,0.0,QOPT_Oracle,1.0,1.0,0.11099632091716155
26,0.0,QOPT_QTRACE,1.0,1.0,0.11099632091716155
26,0.125,Static,1.0,1.0,0.1404561845505475
26,0.125,TrustOnly,1.0,0.25,0.026453640258234455
26,0.125,QOPT_Oracle,1.0,1.0,0.1404561845505475
26,0.125,QOPT_QTRACE,1.0,1.0,0.1334054813784814
26,0.25,Static,1.0,1.0,0.1948865070703671
26,0.25,TrustOnly,1.0,0.25,0.036748507732814566
26,0.25,QOPT_Oracle,1.0,1.0,0.18498426527289408
26,0.25,QOPT_QTRACE,1.0,1.0,0.18196421549716782
26,0.375,Static,1.0,1.0,0.2344279337859583
26,0.375,TrustOnly,1.0,0.25,0.045454183499469496
26,0.375,QOPT_Oracle,1.0,1.0,0.21582110546768854
26,0.375,QOPT_QTRACE,1.0,1.0,0.21317422091905175
26,0.5,Static,1.0,1.0,0.2804269130400529
26,0.5,TrustOnly,1.0,0.25,0.05395511266315718
26,0.5,QOPT_Oracle,1.0,1.0,0.2553202952943966
26,0.5,QOPT_QTRACE,1.0,1.0,0.26440081985656483
26,0.625,Static,1.0,1.0,0.3205001647263912
26,0.625,TrustOnly,1.0,0.25,0.06177916942262586
26,0.625,QOPT_Oracle,1.0,1.0,0.2889934382590213
26,0.625,QOPT_QTRACE,1.0,1.0,0.2984019373886126
26,0.75,Static,1.0,1.0,0.3404198389556183
26,0.75,TrustOnly,1.0,1.0,0.37029153395270886
26,0.75,QOPT_Oracle,1.0,1.0,0.30757219303706834
26,0.75,QOPT_QTRACE,1.0,1.0,0.29882416594738825
26,0.875,Static,1.0,1.0,0.39048965345895403
26,0.875,TrustOnly,1.0,1.0,0.4213829574939879
26,0.875,QOPT_Oracle,1.0,1.0,0.33470236726877833
26,0.875,QOPT_QTRACE,1.0,1.0,0.3397407932320077
26,1.0,Static,1.0,1.0,0.44649490256477165
26,1.0,TrustOnly,1.0,1.0,0.48489489866482666
26,1.0,QOPT_Oracle,1.0,1.0,0.38280221764151934
26,1.0,QOPT_QTRACE,1.0,1.0,0.3768520788964589
27,0.0,Static,1.0,1.0,0.13599578263487513
27,0.0,TrustOnly,1.0,0.0,0.02039936739523127
27,0.0,QOPT_Oracle,1.0,1.0,0.13578876536353307
27,0.0,QOPT_QTRACE,1.0,1.0,0.14644002421011865
27,0.125,Static,1.0,1.0,0.18768564413817998
27,0.125,TrustOnly,1.0,0.0,0.028152846620726993
27,0.125,QOPT_Oracle,1.0,1.0,0.18721231949347453
27,0.125,QOPT_QTRACE,1.0,1.0,0.20489848791132897
27,0.25,Static,1.0,1.0,0.24653871899088947
27,0.25,TrustOnly,1.0,0.0,0.036980807848633425
27,0.25,QOPT_Oracle,1.0,1.0,0.23622274786458178
27,0.25,QOPT_QTRACE,1.0,1.0,0.22745819824066363
27,0.375,Static,1.0,1.0,0.2924925192916952
27,0.375,TrustOnly,1.0,0.0,0.04387387789375427
27,0.375,QOPT_Oracle,1.0,1.0,0.2589797805589724
27,0.375,QOPT_QTRACE,1.0,1.0,0.2741145593962774
27,0.5,Static,1.0,1.0,0.33134295764565386
27,0.5,TrustOnly,1.0,0.0,0.04970144364684808
27,0.5,QOPT_Oracle,1.0,1.0,0.30168100857123953
27,0.5,QOPT_QTRACE,1.0,1.0,0.3017692410039195
27,0.625,Static,1.0,1.0,0.4040473800520369
27,0.625,TrustOnly,1.0,1.0,0.34344027304423136
27,0.625,QOPT_Oracle,1.0,1.0,0.36887455973750416
27,0.625,QOPT_QTRACE,1.0,1.0,0.3737114288822994
27,0.75,Static,1.0,1.0,0.4392841468674884
27,0.75,TrustOnly,1.0,1.0,0.37339152483736515
27,0.75,QOPT_Oracle,1.0,1.0,0.39014660005888924
27,0.75,QOPT_QTRACE,1.0,1.0,0.37327397930492107
27,0.875,Static,1.0,1.0,0.5041743847778319
27,0.875,TrustOnly,1.0,1.0,0.4285482270611572
27,0.875,QOPT_Oracle,1.0,1.0,0.4452747064876288
27,0.875,QOPT_QTRACE,1.0,1.0,0.45233496938973533
27,1.0,Static,1.0,1.0,0.5587611247972937
27,1.0,TrustOnly,1.0,1.0,0.4749469560776996
27,1.0,QOPT_Oracle,1.0,1.0,0.47390413577048957
27,1.0,QOPT_QTRACE,1.0,1.0,0.4259058615583056
28,0.0,Static,1.0,1.0,0.05180705882153515
28,0.0,TrustOnly,1.0,0.75,0.020541815646098943
28,0.0,QOPT_Oracle,1.0,1.0,0.05131901731968927
28,0.0,QOPT_QTRACE,1.0,1.0,0.05545390223574144
28,0.125,Static,1.0,1.0,0.07238504355631323
28,0.125,TrustOnly,1.0,0.75,0.029712097707637247
28,0.125,QOPT_Oracle,1.0,1.0,0.07296899270833421
28,0.125,QOPT_QTRACE,1.0,1.0,0.06536050977912888
28,0.25,Static,1.0,1.0,0.08958556332219622
28,0.25,TrustOnly,1.0,0.75,0.03539402240061938
28,0.25,QOPT_Oracle,1.0,1.0,0.0900186898081227
28,0.25,QOPT_QTRACE,1.0,1.0,0.09452220202170841
28,0.375,Static,1.0,1.0,0.10776258558959091
28,0.375,TrustOnly,1.0,0.75,0.04468464750904723
28,0.375,QOPT_Oracle,1.0,1.0,0.1076872461361496
28,0.375,QOPT_QTRACE,1.0,1.0,0.10746042757130415
28,0.5,Static,1.0,1.0,0.12326337449600257
28,0.5,TrustOnly,1.0,0.75,0.05168202620908713
28,0.5,QOPT_Oracle,1.0,1.0,0.12300301994456467
28,0.5,QOPT_QTRACE,1.0,1.0,0.13287280052190736
28,0.625,Static,1.0,1.0,0.14963994132572053
28,0.625,TrustOnly,1.0,1.0,0.3403046258024902
28,0.625,QOPT_Oracle,1.0,1.0,0.14600535648738314
28,0.625,QOPT_QTRACE,1.0,1.0,0.1447820719084118
28,0.75,Static,1.0,1.0,0.1626651079325266
28,0.75,TrustOnly,1.0,1.0,0.37443100423578213
28,0.75,QOPT_Oracle,1.0,1.0,0.1445054123464881
28,0.75,QOPT_QTRACE,1.0,1.0,0.14019654507572912
28,0.875,Static,1.0,1.0,0.18642826983891028
28,0.875,TrustOnly,1.0,1.0,0.43973140126730714
28,0.875,QOPT_Oracle,1.0,1.0,0.16653618854197166
28,0.875,QOPT_QTRACE,1.0,1.0,0.17212141354891458
28,1.0,Static,1.0,1.0,0.19993306191164972
28,1.0,TrustOnly,1.0,1.0,0.4756995079163699
28,1.0,QOPT_Oracle,1.0,1.0,0.1805627363236928
28,1.0,QOPT_QTRACE,1.0,1.0,0.1783225742956062
29,0.0,Static,1.0,1.0,0.10225146889770523
29,0.0,TrustOnly,1.0,0.5,0.01940143203831151
29,0.0,QOPT_Oracle,1.0,1.0,0.10253575652330806
29,0.0,QOPT_QTRACE,1.0,1.0,0.1154298924273272
29,0.125,Static,1.0,1.0,0.1470224202208844
29,0.125,TrustOnly,1.0,0.5,0.028158492906663554
29,0.125,QOPT_Oracle,1.0,1.0,0.10708941843752069
29,0.125,QOPT_QTRACE,1.0,1.0,0.12498589571665564
29,0.25,Static,1.0,1.0,0.18801616268671834
29,0.25,TrustOnly,1.0,0.5,0.03568326708339129
29,0.25,QOPT_Oracle,1.0,1.0,0.1347609721921466
29,0.25,QOPT_QTRACE,1.0,1.0,0.15329069099320175
29,0.375,Static,1.0,1.0,0.22910389827663474
29,0.375,TrustOnly,1.0,0.5,0.04435008323266289
29,0.375,QOPT_Oracle,1.0,1.0,0.15385414177865625
29,0.375,QOPT_QTRACE,1.0,1.0,0.14922086052190725
29,0.5,Static,1.0,1.0,0.27377807533544274
29,0.5,TrustOnly,1.0,0.5,0.05170255070393247
29,0.5,QOPT_Oracle,1.0,1.0,0.18487872585985585
29,0.5,QOPT_QTRACE,1.0,1.0,0.16314605668811663
29,0.625,Static,1.0,1.0,0.32475323528084693
29,0.625,TrustOnly,1.0,1.0,0.3522188217416211
29,0.625,QOPT_Oracle,1.0,1.0,0.21581601126764155
29,0.625,QOPT_QTRACE,1.0,1.0,0.21356346441297708
29,0.75,Static,1.0,1.0,0.35692447332075133
29,0.75,TrustOnly,1.0,1.0,0.3860295017459857
29,0.75,QOPT_Oracle,1.0,1.0,0.22895896560696885
29,0.75,QOPT_QTRACE,1.0,1.0,0.2218193739744141
29,0.875,Static,1.0,1.0,0.3935572344102991
29,0.875,TrustOnly,1.0,1.0,0.4255133625023021
29,0.875,QOPT_Oracle,1.0,1.0,0.2514836353629785
29,0.875,QOPT_QTRACE,1.0,1.0,0.23913698628274255
29,1.0,Static,1.0,1.0,0.4412488302206266
29,1.0,TrustOnly,1.0,1.0,0.4775698238712232
29,1.0,QOPT_Oracle,1.0,1.0,0.28930138934305316
29,1.0,QOPT_QTRACE,1.0,1.0,0.28493974187453686
