topology,n_nodes,seed,n_qubits,solver,objective,runtime_s,violations,approximation_ratio
E,20,8,12,QAOA(p=2),1.0082588155588041,1.2742542079940904,0,1.3244041574556358
E,20,9,12,Greedy,0.8394445996367139,1.2574004358612001e-05,0,1.0
E,20,9,12,MILP,0.8394445996367139,0.0010280979913659394,0,1.0
E,20,9,12,SimulatedAnnealing,0.8394445996367139,0.012187416010419838,0,1.0
E,20,9,12,Exact,0.8394445996367139,0.0002756040048552677,0,1.0
E,20,9,12,QAOA(p=2),0.8394445996367139,1.45934309400036,0,1.0
E,20,10,12,Greedy,0.8584348496688108,1.5322002582252026e-05,0,1.0
E,20,10,12,MILP,0.8584348496688108,0.0012794259964721277,0,1.0
E,20,10,12,SimulatedAnnealing,0.8584348496688108,0.014700971994898282,0,1.0
E,20,10,12,Exact,0.8584348496688108,0.00036153499968349934,0,1.0
E,20,10,12,QAOA(p=2),1.048105750544991,1.559198025992373,0,1.2209496748056727
E,20,11,12,Greedy,1.0641918458580761,1.2948003131896257e-05,0,1.0
E,20,11,12,MILP,1.0641918458580761,0.0011155899992445484,0,1.0
E,20,11,12,SimulatedAnnealing,1.0641918458580761,0.013308588007930666,0,1.0
E,20,11,12,Exact,1.0641918458580761,0.0002949819900095463,0,1.0
E,20,11,12,QAOA(p=2),1.0641918458580761,1.1197223299968755,0,1.0
E,20,12,12,Greedy,0.9346371278036472,1.2307995348237455e-05,0,1.0
E,20,12,12,MILP,0.9346371278036472,0.0009945650090230629,0,1.0
E,20,12,12,SimulatedAnnealing,0.9346371278036472,0.012011347993393429,0,1.0
E,20,12,12,Exact,0.9346371278036472,0.0002603940083645284,0,1.0
E,20,12,12,QAOA(p=2),0.9346371278036472,1.0281164839980192,0,1.0
E,20,13,12,Greedy,0.9806516297068484,1.1670999811030924e-05,0,1.0
E,20,13,12,MILP,0.9806516297068484,0.0014448029978666455,0,1.0
E,20,13,12,SimulatedAnnealing,0.9806516297068484,0.01086671301163733,0,1.0
E,20,13,12,Exact,0.9806516297068484,0.0002873499906854704,0,1.0
E,20,13,12,QAOA(p=2),0.9806516297068484,1.2156315640022513,0,1.0
E,20,14,12,Greedy,0.728218961502229,1.2528005754575133e-05,0,1.0
E,20,14,12,MILP,0.728218961502229,0.0010977569909300655,0,1.0
E,20,14,12,SimulatedAnnealing,0.728218961502229,0.013836774000083096,0,1.0
E,20,14,12,Exact,0.728218961502229,0.0002957620017696172,0,1.0
E,20,14,12,QAOA(p=2),0.728218961502229,1.1174103079974884,0,1.0
E,20,15,12,Greedy,1.0878171273997026,1.1308002285659313e-05,0,1.0
E,20,15,12,MILP,1.0878171273997026,0.0010554920008871704,0,1.0
E,20,15,12,SimulatedAnnealing,1.0878171273997026,0.012365511007374153,0,1.0
E,20,15,12,Exact,1.0878171273997026,0.00026377299218438566,0,1.0
E,20,15,12,QAOA(p=2),1.0878171273997026,1.0018886249890784,0,1.0
E,20,16,12,Greedy,0.9302300902711522,1.2191012501716614e-05,0,1.0
E,20,16,12,MILP,0.9302300902711522,0.0011348679981892928,0,1.0
E,20,16,12,SimulatedAnnealing,0.9302300902711522,0.013908705004723743,0,1.0
E,20,16,12,Exact,0.9302300902711522,0.0003030780062545091,0,1.0
E,20,16,12,QAOA(p=2),0.9302300902711522,1.195346647000406,0,1.0
E,20,17,12,Greedy,0.5579166245786027,1.1577998520806432e-05,0,1.0
E,20,17,12,MILP,0.5579166245786027,0.0009217010083375499,0,1.0
E,20,17,12,SimulatedAnnealing,0.5579166245786027,0.011886205000337213,0,1.0
E,20,17,12,Exact,0.5579166245786027,0.0003186779940733686,0,1.0
E,20,17,12,QAOA(p=2),0.5579166245786027,1.1786319100065157,0,1.0
E,20,18,12,Greedy,1.1052307567012107,1.335999695584178e-05,0,1.0
E,20,18,12,MILP,1.1052307567012107,0.0011754500010283664,0,1.0
E,20,18,12,SimulatedAnnealing,1.1052307567012107,0.013417178997769952,0,1.0
E,20,18,12,Exact,1.1052307567012107,0.00029819899646099657,0,1.0
E,20,18,12,QAOA(p=2),1.273124555887584,1.1624413800018374,0,1.1519083667988819
E,20,19,12,Greedy,0.8565524796706399,1.4742006896995008e-05,0,1.0
E,20,19,12,MILP,0.8565524796706399,0.0011192709935130551,0,1.0
E,20,19,12,SimulatedAnnealing,0.8565524796706399,0.013739333997364156,0,1.0
E,20,19,12,Exact,0.8565524796706399,0.0003692390018841252,0,1.0
E,20,19,12,QAOA(p=2),1.0893865459507097,1.5631381290004356,0,1.2718269712669548
E,20,20,12,Greedy,0.9680886399215751,1.411398989148438e-05,0,1.0
E,20,20,12,MILP,0.9680886399215751,0.001173098004073836,0,1.0
E,20,20,12,SimulatedAnnealing,0.9680886399215751,0.01415539400477428,0,1.0
E,20,20,12,Exact,0.9680886399215751,0.00039258999458979815,0,1.0
E,20,20,12,QAOA(p=2),1.1075943612771226,0.9728573549946304,0,1.1441042850857632
E,20,21,12,Greedy,0.6914022509870819,1.2813005014322698e-05,0,1.0
E,20,21,12,MILP,0.6914022509870819,0.001149119998444803,0,1.0
E,20,21,12,SimulatedAnnealing,0.6914022509870819,0.013906939013395458,0,1.0
E,20,21,12,Exact,0.6914022509870819,0.00031248500454239547,0,1.0
E,20,21,12,QAOA(p=2),0.6914022509870819,1.189042490994325,0,1.0
E,20,22,12,Greedy,0.7766912165366477,1.300500298384577e-05,0,1.0
E,20,22,12,MILP,0.7766912165366477,0.0010791959939524531,0,1.0
E,20,22,12,SimulatedAnnealing,0.7766912165366477,0.013158130997908302,0,1.0
E,20,22,12,Exact,0.7766912165366477,0.0002878909872379154,0,1.0
E,20,22,12,QAOA(p=2),0.7766912165366477,1.4378004040045198,0,1.0
E,20,23,12,Greedy,1.0835830297166353,1.2100994354113936e-05,0,1.0
E,20,23,12,MILP,1.0835830297166353,0.0009425410098629072,0,1.0
E,20,23,12,SimulatedAnnealing,1.0835830297166353,0.011282416991889477,0,1.0
E,20,23,12,Exact,1.0835830297166353,0.00044245699245948344,0,1.0
E,20,23,12,QAOA(p=2),1.3338465243148718,0.9224859530077083,0,1.2309592229989816
E,20,24,12,Greedy,0.45885666109763434,1.100900408346206e-05,0,1.0
E,20,24,12,MILP,0.45885666109763434,0.0009896529954858124,0,1.0
E,20,24,12,SimulatedAnnealing,0.45885666109763434,0.012442763007129543,0,1.0
E,20,24,12,Exact,0.45885666109763434,0.0002599599974928424,0,1.0
E,20,24,12,QAOA(p=2),0.5793156370318826,1.3123014330049045,0,1.2625198371232043
E,20,25,12,Greedy,0.9465498937880525,1.3380005839280784e-05,0,1.0
E,20,25,12,MILP,0.9465498937880525,0.0011189080105395988,0,1.0
E,20,25,12,SimulatedAnnealing,0.9465498937880525,0.01385874900734052,0,1.0
E,20,25,12,Exact,0.9465498937880525,0.0002986329927807674,0,1.0
E,20,25,12,QAOA(p=2),0.9465498937880525,1.6629523230076302,0,1.0
E,20,26,12,Greedy,0.9002883301445692,1.3773009413853288e-05,0,1.0
E,20,26,12,MILP,0.9002883301445692,0.0012397929967846721,0,1.0
E,20,26,12,SimulatedAnnealing,0.9002883301445692,0.014013865002198145,0,1.0
E,20,26,12,Exact,0.9002883301445692,0.0003178759943693876,0,1.0
E,20,26,12,QAOA(p=2),0.9002883301445692,1.1021717760013416,0,1.0
E,20,27,12,Greedy,1.1834636812096093,1.2181990314275026e-05,0,1.0
E,20,27,12,MILP,1.1834636812096093,0.0010469780099811032,0,1.0
E,20,27,12,SimulatedAnnealing,1.1834636812096093,0.012848478989326395,0,1.0
E,20,27,12,Exact,1.1834636812096093,0.00027642799250315875,0,1.0
E,20,27,12,QAOA(p=2),1.1834636812096093,0.9230118739942554,0,1.0
E,20,28,12,Greedy,0.6165125422774764,1.1091004125773907e-05,0,1.0
E,20,28,12,MILP,0.6165125422774764,0.0009586489904904738,0,1.0
E,20,28,12,SimulatedAnnealing,0.6165125422774764,0.011488136005937122,0,1.0
E,20,28,12,Exact,0.6165125422774764,0.0002547879994381219,0,1.0
E,20,28,12,QAOA(p=2),0.6165125422774764,1.3624336259963457,0,1.0
E,20,29,12,Greedy,1.034990914027368,1.5543992049060762e-05,0,1.0
E,20,29,12,MILP,1.034990914027368,0.0012937290011905134,0,1.0
E,20,29,12,SimulatedAnnealing,1.034990914027368,0.01487337300204672,0,1.0
E,20,29,12,Exact,1.034990914027368,0.00033632799750193954,0,1.0
E,20,29,12,QAOA(p=2),1.034990914027368,1.5798534140049014,0,1.0
